Date,hour,Rainfall (mm)
20210104,3,0
20210104,4,0
20210104,5,0
20210104,6,0
20210104,7,0
20210104,8,0
20210104,9,0
20210104,10,0
20210104,11,0
20210104,12,0
20210104,13,0
20210104,14,0
20210104,15,0
20210104,16,0
20210104,17,0
20210104,18,0
20210104,19,0
20210104,20,0
20210104,21,0
20210104,22,0
20210104,23,0
20210104,24,0
20210105,1,0
20210105,2,0
20210105,3,0
20210105,4,0
20210105,5,0
20210105,6,0
20210105,7,0
20210105,8,0
20210105,9,0
20210105,10,0
20210105,11,0
20210105,12,0
20210105,13,0
20210105,14,0
20210105,15,0
20210105,16,0
20210105,17,0
20210105,18,0
20210105,19,0
20210105,20,0
20210105,21,0
20210105,22,0
20210105,23,0
20210105,24,0
20210106,1,0
20210106,2,0
20210106,3,0
20210106,4,0
20210106,5,0
20210106,6,0
20210106,7,0
20210106,8,0
20210106,9,0
20210106,10,0
20210106,11,0
20210106,12,0
20210106,13,0
20210106,14,0
20210106,15,0
20210106,16,0
20210106,17,0
20210106,18,0
20210106,19,0
20210106,20,0
20210106,21,0
20210106,22,0
20210106,23,0
20210106,24,0
20210107,1,0
20210107,2,0
20210107,3,0
20210107,4,0
20210107,5,0
20210107,6,0
20210107,7,0
20210107,8,0
20210107,9,0
20210107,10,0
20210107,11,0
20210107,12,0
20210107,13,0
20210107,14,0
20210107,15,0
20210107,16,0
20210107,17,0
20210107,18,0
20210107,19,0
20210107,20,0
20210107,21,0
20210107,22,0
20210107,23,0
20210107,24,0
20210108,1,0
20210108,2,0
20210108,3,0
20210108,4,0
20210108,5,0
20210108,6,0
20210108,7,0
20210108,8,0
20210108,9,0
20210108,10,0
20210108,11,0
20210108,12,0
20210108,13,0
20210108,14,0
20210108,15,0
20210108,16,0
20210108,17,0
20210108,18,0
20210108,19,0
20210108,20,0
20210108,21,0
20210108,22,0
20210108,23,0
20210108,24,0
20210109,1,0
20210109,2,0
20210109,3,0
20210109,4,0
20210109,5,0
20210109,6,0
20210109,7,0
20210109,8,0
20210109,9,0
20210109,10,0
20210109,11,0
20210109,12,0
20210109,13,0
20210109,14,0
20210109,15,0
20210109,16,0
20210109,17,0
20210109,18,0
20210109,19,0
20210109,20,0
20210109,21,0
20210109,22,0
20210109,23,0
20210109,24,0
20210110,1,0
20210110,2,0
20210110,3,0
20210110,4,0
20210110,5,0
20210110,6,0
20210110,7,0
20210110,8,0
20210110,9,0
20210110,10,0
20210110,11,0
20210110,12,0
20210110,13,0
20210110,14,0
20210110,15,0
20210110,16,0
20210110,17,0
20210110,18,0
20210110,19,0
20210110,20,0
20210110,21,0
20210110,22,0
20210110,23,0
20210110,24,0
20210111,1,0
20210111,2,0
20210111,3,0
20210111,4,0
20210111,5,0
20210111,6,0
20210111,7,0
20210111,8,0
20210111,9,0
20210111,10,0
20210111,11,0
20210111,12,0
20210111,13,0
20210111,14,0
20210111,15,0
20210111,16,0
20210111,17,0
20210111,18,0
20210111,19,0
20210111,20,0
20210111,21,0
20210111,22,0
20210111,23,0
20210111,24,0
20210112,1,0
20210112,2,0
20210112,3,0
20210112,4,0
20210112,5,0
20210112,6,0
20210112,7,0
20210112,8,0
20210112,9,0
20210112,10,0
20210112,11,0
20210112,12,0
20210112,13,0
20210112,14,0
20210112,15,0
20210112,16,0
20210112,17,0
20210112,18,0
20210112,19,0
20210112,20,0
20210112,21,0
20210112,22,0
20210112,23,0
20210112,24,0
20210113,1,0
20210113,2,0
20210113,3,0
20210113,4,0
20210113,5,0
20210113,6,0
20210113,7,0
20210113,8,0
20210113,9,0
20210113,10,0
20210113,11,0
20210113,12,0
20210113,13,0
20210113,14,0
20210113,15,0
20210113,16,0
20210113,17,0
20210113,18,0
20210113,19,0
20210113,20,0
20210113,21,0
20210113,22,0
20210113,23,0
20210113,24,0
20210114,1,0
20210114,2,0
20210114,3,0
20210114,4,0
20210114,5,0
20210114,6,0
20210114,7,0
20210114,8,0
20210114,9,0
20210114,10,0
20210114,11,0
20210114,12,0
20210114,13,0
20210114,14,0
20210114,15,0
20210114,16,0
20210114,17,0
20210114,18,0
20210114,19,0
20210114,20,0
20210114,21,0
20210114,22,0
20210114,23,0
20210114,24,0
20210115,1,0
20210115,2,0
20210115,3,0
20210115,4,0
20210115,5,0
20210115,6,0
20210115,7,0
20210115,8,0
20210115,9,0
20210115,10,0
20210115,11,0
20210115,12,0
20210115,13,0
20210115,14,0
20210115,15,0
20210115,16,0
20210115,17,0
20210115,18,0
20210115,19,0
20210115,20,0
20210115,21,0
20210115,22,0
20210115,23,0
20210115,24,0
20210116,1,0
20210116,2,0
20210116,3,0
20210116,4,0
20210116,5,0
20210116,6,0
20210116,7,0
20210116,8,0
20210116,9,0
20210116,10,0
20210116,11,0
20210116,12,0
20210116,13,0
20210116,14,0
20210116,15,0
20210116,16,0
20210116,17,0
20210116,18,0
20210116,19,0
20210116,20,0
20210116,21,0
20210116,22,0
20210116,23,0
20210116,24,0
20210117,1,0
20210117,2,0
20210117,3,0
20210117,4,0
20210117,5,0
20210117,6,0
20210117,7,0
20210117,8,0
20210117,9,0
20210117,10,0
20210117,11,0
20210117,12,0
20210117,13,0
20210117,14,0
20210117,15,0
20210117,16,0
20210117,17,0
20210117,18,0
20210117,19,0
20210117,20,0
20210117,21,0
20210117,22,0
20210117,23,0
20210117,24,0
20210118,1,0
20210118,2,0
20210118,3,0
20210118,4,0
20210118,5,0
20210118,6,0
20210118,7,0
20210118,8,0
20210118,9,0
20210118,10,0
20210118,11,0
20210118,12,0
20210118,13,0
20210118,14,0
20210118,15,0
20210118,16,0
20210118,17,0
20210118,18,0
20210118,19,0
20210118,20,0
20210118,21,0
20210118,22,0
20210118,23,0
20210118,24,0
20210119,1,0
20210119,2,0
20210119,3,0
20210119,4,0
20210119,5,0
20210119,6,0
20210119,7,0
20210119,8,0
20210119,9,0
20210119,10,0
20210119,11,0
20210119,12,0.0*
20210119,13,0
20210119,14,0
20210119,15,0
20210119,16,0
20210119,17,0
20210119,18,0
20210119,19,0
20210119,20,0
20210119,21,0
20210119,22,0
20210119,23,0
20210119,24,0
20210120,1,0
20210120,2,0
20210120,3,0
20210120,4,0
20210120,5,0
20210120,6,0
20210120,7,0
20210120,8,0
20210120,9,0
20210120,10,0
20210120,11,0
20210120,12,0
20210120,13,0
20210120,14,0
20210120,15,0
20210120,16,0
20210120,17,0
20210120,18,0
20210120,19,0
20210120,20,0
20210120,21,0
20210120,22,0
20210120,23,0
20210120,24,0
20210121,1,0
20210121,2,0
20210121,3,0
20210121,4,0
20210121,5,0
20210121,6,0
20210121,7,0
20210121,8,0
20210121,9,0
20210121,10,0
20210121,11,0
20210121,12,0
20210121,13,0
20210121,14,0
20210121,15,0
20210121,16,0
20210121,17,0
20210121,18,0
20210121,19,0
20210121,20,0
20210121,21,0
20210121,22,0
20210121,23,0
20210121,24,0
20210122,1,0
20210122,2,0
20210122,3,0
20210122,4,0
20210122,5,0
20210122,6,0
20210122,7,0
20210122,8,0
20210122,9,0
20210122,10,0
20210122,11,0
20210122,12,0
20210122,13,0
20210122,14,0
20210122,15,0
20210122,16,0
20210122,17,0
20210122,18,0
20210122,19,0
20210122,20,0
20210122,21,0
20210122,22,0
20210122,23,0
20210122,24,0
20210123,1,0
20210123,2,0
20210123,3,0
20210123,4,0
20210123,5,0
20210123,6,0
20210123,7,0
20210123,8,0
20210123,9,0
20210123,10,0
20210123,11,0
20210123,12,0
20210123,13,0
20210123,14,0
20210123,15,0
20210123,16,0
20210123,17,0
20210123,18,0
20210123,19,0
20210123,20,0
20210123,21,0
20210123,22,0
20210123,23,0
20210123,24,0
20210124,1,0
20210124,2,0
20210124,3,0
20210124,4,0
20210124,5,0
20210124,6,0
20210124,7,0
20210124,8,0
20210124,9,0
20210124,10,0
20210124,11,0
20210124,12,0
20210124,13,0
20210124,14,0
20210124,15,0
20210124,16,0
20210124,17,0
20210124,18,0
20210124,19,0
20210124,20,0
20210124,21,0
20210124,22,0
20210124,23,0
20210124,24,0
20210125,1,0
20210125,2,0
20210125,3,0
20210125,4,0
20210125,5,0
20210125,6,0
20210125,7,0
20210125,8,0
20210125,9,0
20210125,10,0
20210125,11,0
20210125,12,0
20210125,13,0
20210125,14,0
20210125,15,0
20210125,16,0
20210125,17,0
20210125,18,0
20210125,19,0
20210125,20,0
20210125,21,0
20210125,22,0
20210125,23,0
20210125,24,0
20210126,1,0
20210126,2,0
20210126,3,0
20210126,4,0
20210126,5,0
20210126,6,0
20210126,7,0
20210126,8,0
20210126,9,0
20210126,10,0
20210126,11,0
20210126,12,0
20210126,13,0
20210126,14,0
20210126,15,0
20210126,16,0
20210126,17,0.0*
20210126,18,0
20210126,19,0
20210126,20,0
20210126,21,0
20210126,22,0
20210126,23,0
20210126,24,0
20210127,1,0
20210127,2,0
20210127,3,0
20210127,4,0
20210127,5,0
20210127,6,0
20210127,7,0
20210127,8,0
20210127,9,0
20210127,10,0
20210127,11,0
20210127,12,0
20210127,13,0
20210127,14,0
20210127,15,0
20210127,16,0
20210127,17,0
20210127,18,0
20210127,19,0
20210127,20,0
20210127,21,0
20210127,22,0
20210127,23,0
20210127,24,0
20210128,1,0
20210128,2,0
20210128,3,0
20210128,4,0
20210128,5,0
20210128,6,0
20210128,7,0
20210128,8,0
20210128,9,0
20210128,10,0
20210128,11,0
20210128,12,0
20210128,13,0
20210128,14,0
20210128,15,0
20210128,16,0
20210128,17,0
20210128,18,0
20210128,19,0
20210128,20,0
20210128,21,0
20210128,22,0
20210128,23,0
20210128,24,0
20210129,1,0
20210129,2,0
20210129,3,0
20210129,4,0
20210129,5,0
20210129,6,0
20210129,7,0
20210129,8,0
20210129,9,0
20210129,10,0
20210129,11,0
20210129,12,0
20210129,13,0
20210129,14,0
20210129,15,0
20210129,16,0
20210129,17,0.0*
20210129,18,0
20210129,19,0
20210129,20,0
20210129,21,0
20210129,22,0
20210129,23,0
20210129,24,0
20210130,1,0
20210130,2,0
20210130,3,0
20210130,4,0
20210130,5,0
20210130,6,0
20210130,7,0
20210130,8,0
20210130,9,0
20210130,10,0.0*
20210130,11,0
20210130,12,0
20210130,13,0
20210130,14,0
20210130,15,0
20210130,16,0
20210130,17,0
20210130,18,0
20210130,19,0
20210130,20,0
20210130,21,0
20210130,22,0
20210130,23,0
20210130,24,0
20210131,1,0
20210131,2,0
20210131,3,0
20210131,4,0
20210131,5,0.0*
20210131,6,0
20210131,7,0
20210131,8,0
20210131,9,0
20210131,10,0
20210131,11,0
20210131,12,0
20210131,13,0
20210131,14,0
20210131,15,0
20210131,16,0
20210131,17,0
20210131,18,0
20210131,19,0
20210131,20,0
20210131,21,0.0*
20210131,22,0
20210131,23,0
20210131,24,0
20210201,1,0
20210201,2,0
20210201,3,0
20210201,4,0
20210201,5,0
20210201,6,0
20210201,7,0
20210201,8,0
20210201,9,0
20210201,10,0
20210201,11,0
20210201,12,0
20210201,13,0
20210201,14,0
20210201,15,0
20210201,16,0
20210201,17,0
20210201,18,0
20210201,19,0.0*
20210201,20,0.0*
20210201,21,0
20210201,22,0
20210201,23,0
20210201,24,0
20210202,1,0
20210202,2,0
20210202,3,0
20210202,4,0
20210202,5,0
20210202,6,0
20210202,7,0
20210202,8,0.0*
20210202,9,0
20210202,10,0
20210202,11,0
20210202,12,0
20210202,13,0
20210202,14,0
20210202,15,0
20210202,16,0
20210202,17,0
20210202,18,0
20210202,19,0
20210202,20,0
20210202,21,0
20210202,22,0
20210202,23,0
20210202,24,0
20210203,1,0
20210203,2,0
20210203,3,0
20210203,4,0
20210203,5,0
20210203,6,0
20210203,7,0
20210203,8,0
20210203,9,0.0*
20210203,10,0
20210203,11,0
20210203,12,0
20210203,13,0
20210203,14,0
20210203,15,0
20210203,16,0
20210203,17,0
20210203,18,0
20210203,19,0
20210203,20,0
20210203,21,0
20210203,22,0
20210203,23,0
20210203,24,0
20210204,1,0
20210204,2,0
20210204,3,0
20210204,4,0
20210204,5,0
20210204,6,0
20210204,7,0
20210204,8,0
20210204,9,0
20210204,10,0
20210204,11,0
20210204,12,0
20210204,13,0
20210204,14,0
20210204,15,0
20210204,16,0
20210204,17,0
20210204,18,0
20210204,19,0.0*
20210204,20,0
20210204,21,0
20210204,22,0
20210204,23,0
20210204,24,0
20210205,1,0
20210205,2,0
20210205,3,0
20210205,4,0
20210205,5,0
20210205,6,0
20210205,7,0
20210205,8,0
20210205,9,0
20210205,10,0
20210205,11,0
20210205,12,0
20210205,13,0
20210205,14,0
20210205,15,0
20210205,16,0
20210205,17,0
20210205,18,0
20210205,19,0
20210205,20,0
20210205,21,0
20210205,22,0
20210205,23,0
20210205,24,0
20210206,1,0
20210206,2,0
20210206,3,0
20210206,4,0
20210206,5,0
20210206,6,0
20210206,7,0
20210206,8,0
20210206,9,0
20210206,10,0
20210206,11,0
20210206,12,0
20210206,13,0
20210206,14,0
20210206,15,0
20210206,16,0
20210206,17,0
20210206,18,0
20210206,19,0
20210206,20,0
20210206,21,0
20210206,22,0
20210206,23,0
20210206,24,0
20210207,1,0
20210207,2,0
20210207,3,0
20210207,4,0
20210207,5,0
20210207,6,0
20210207,7,0
20210207,8,0
20210207,9,0
20210207,10,0
20210207,11,0
20210207,12,0
20210207,13,0
20210207,14,0
20210207,15,0
20210207,16,0
20210207,17,0
20210207,18,0
20210207,19,0
20210207,20,0
20210207,21,0
20210207,22,0
20210207,23,0
20210207,24,0
20210208,1,0
20210208,2,0
20210208,3,0
20210208,4,0
20210208,5,0
20210208,6,0
20210208,7,0
20210208,8,0
20210208,9,0
20210208,10,0
20210208,11,0
20210208,12,0
20210208,13,0
20210208,14,0
20210208,15,0
20210208,16,0
20210208,17,0
20210208,18,0
20210208,19,0
20210208,20,0
20210208,21,0
20210208,22,0
20210208,23,0
20210208,24,0
20210209,1,0
20210209,2,0
20210209,3,0
20210209,4,0
20210209,5,0
20210209,6,0
20210209,7,0
20210209,8,0
20210209,9,0
20210209,10,0
20210209,11,0
20210209,12,0
20210209,13,0
20210209,14,0
20210209,15,0
20210209,16,0
20210209,17,0
20210209,18,0
20210209,19,0
20210209,20,0
20210209,21,0
20210209,22,0
20210209,23,0
20210209,24,0.5
20210210,1,0
20210210,2,0
20210210,3,0
20210210,4,0
20210210,5,0
20210210,6,0
20210210,7,0.5
20210210,8,3
20210210,9,3.5
20210210,10,4.5
20210210,11,2.5
20210210,12,4.5
20210210,13,1.5
20210210,14,3.5
20210210,15,2
20210210,16,3
20210210,17,3
20210210,18,1
20210210,19,0.5
20210210,20,0.5
20210210,21,0
20210210,22,0
20210210,23,0
20210210,24,0
20210211,1,0
20210211,2,0
20210211,3,0
20210211,4,0
20210211,5,0
20210211,6,0
20210211,7,0
20210211,8,0
20210211,9,0
20210211,10,0
20210211,11,0
20210211,12,0
20210211,13,0
20210211,14,0
20210211,15,0
20210211,16,0
20210211,17,0
20210211,18,0
20210211,19,0
20210211,20,0
20210211,21,0
20210211,22,0
20210211,23,0
20210211,24,0
20210212,1,0
20210212,2,0
20210212,3,0
20210212,4,0
20210212,5,0
20210212,6,0
20210212,7,0
20210212,8,0
20210212,9,0
20210212,10,0
20210212,11,0
20210212,12,0
20210212,13,0
20210212,14,0
20210212,15,0
20210212,16,0
20210212,17,0
20210212,18,0
20210212,19,0
20210212,20,0
20210212,21,0
20210212,22,0
20210212,23,0
20210212,24,0
20210213,1,0
20210213,2,0
20210213,3,0
20210213,4,0
20210213,5,0
20210213,6,0
20210213,7,0
20210213,8,0
20210213,9,0
20210213,10,0
20210213,11,0
20210213,12,0
20210213,13,0
20210213,14,0
20210213,15,0
20210213,16,0
20210213,17,0
20210213,18,0
20210213,19,0
20210213,20,0
20210213,21,0
20210213,22,0
20210213,23,0
20210213,24,0
20210214,1,0
20210214,2,0
20210214,3,0
20210214,4,0
20210214,5,0
20210214,6,0
20210214,7,0
20210214,8,0
20210214,9,0
20210214,10,0
20210214,11,0
20210214,12,0
20210214,13,0
20210214,14,0
20210214,15,0
20210214,16,0
20210214,17,0
20210214,18,0
20210214,19,0
20210214,20,0
20210214,21,0
20210214,22,0
20210214,23,0
20210214,24,0
20210215,1,0
20210215,2,0
20210215,3,0
20210215,4,0
20210215,5,0
20210215,6,0
20210215,7,0
20210215,8,0
20210215,9,0
20210215,10,0
20210215,11,0
20210215,12,0
20210215,13,0
20210215,14,0
20210215,15,0
20210215,16,0
20210215,17,0
20210215,18,0
20210215,19,0
20210215,20,0
20210215,21,0
20210215,22,0
20210215,23,0
20210215,24,0
20210216,1,0
20210216,2,0
20210216,3,0
20210216,4,0
20210216,5,0
20210216,6,0
20210216,7,0
20210216,8,0
20210216,9,0
20210216,10,0
20210216,11,0
20210216,12,0
20210216,13,0
20210216,14,0
20210216,15,0
20210216,16,0
20210216,17,0
20210216,18,0
20210216,19,0
20210216,20,0
20210216,21,0
20210216,22,0
20210216,23,0
20210216,24,0
20210217,1,0
20210217,2,0
20210217,3,0
20210217,4,0
20210217,5,0
20210217,6,0
20210217,7,0
20210217,8,0
20210217,9,0
20210217,10,0
20210217,11,0
20210217,12,0
20210217,13,0
20210217,14,0
20210217,15,0
20210217,16,0
20210217,17,0
20210217,18,0
20210217,19,0
20210217,20,0
20210217,21,0
20210217,22,0
20210217,23,0
20210217,24,0
20210218,1,0
20210218,2,0
20210218,3,0
20210218,4,0
20210218,5,0
20210218,6,0
20210218,7,0
20210218,8,0
20210218,9,0
20210218,10,0
20210218,11,0
20210218,12,0
20210218,13,0
20210218,14,0
20210218,15,0
20210218,16,0
20210218,17,0
20210218,18,0
20210218,19,0
20210218,20,0
20210218,21,0
20210218,22,0
20210218,23,0
20210218,24,0
20210219,1,0
20210219,2,0
20210219,3,0
20210219,4,0
20210219,5,0
20210219,6,0
20210219,7,0
20210219,8,0
20210219,9,0
20210219,10,0
20210219,11,0
20210219,12,0
20210219,13,0
20210219,14,0
20210219,15,0
20210219,16,0
20210219,17,0
20210219,18,0
20210219,19,0
20210219,20,0
20210219,21,0
20210219,22,0
20210219,23,0
20210219,24,0
20210220,1,0
20210220,2,0
20210220,3,0
20210220,4,0
20210220,5,0
20210220,6,0
20210220,7,0
20210220,8,0
20210220,9,0
20210220,10,0
20210220,11,0
20210220,12,0
20210220,13,0
20210220,14,0
20210220,15,0
20210220,16,0
20210220,17,0
20210220,18,0
20210220,19,0
20210220,20,0
20210220,21,0
20210220,22,0
20210220,23,0
20210220,24,0
20210221,1,0
20210221,2,0
20210221,3,0
20210221,4,0
20210221,5,0
20210221,6,0
20210221,7,0
20210221,8,0
20210221,9,0
20210221,10,0
20210221,11,0
20210221,12,0
20210221,13,0
20210221,14,0
20210221,15,0
20210221,16,0
20210221,17,0
20210221,18,0
20210221,19,0
20210221,20,0
20210221,21,0
20210221,22,0
20210221,23,0
20210221,24,0
20210222,1,0
20210222,2,0
20210222,3,0
20210222,4,0
20210222,5,0
20210222,6,0
20210222,7,0
20210222,8,0
20210222,9,0
20210222,10,0
20210222,11,0
20210222,12,0
20210222,13,0
20210222,14,0
20210222,15,0
20210222,16,0
20210222,17,0
20210222,18,0
20210222,19,0
20210222,20,0
20210222,21,0
20210222,22,0
20210222,23,0
20210222,24,0
20210223,1,0
20210223,2,0
20210223,3,0
20210223,4,0
20210223,5,0
20210223,6,0
20210223,7,0
20210223,8,0.0*
20210223,9,0
20210223,10,0
20210223,11,0
20210223,12,0
20210223,13,0
20210223,14,0
20210223,15,0
20210223,16,0
20210223,17,0
20210223,18,0
20210223,19,0
20210223,20,0
20210223,21,0
20210223,22,0
20210223,23,0
20210223,24,0
20210224,1,0
20210224,2,0
20210224,3,0
20210224,4,0
20210224,5,0
20210224,6,0
20210224,7,0
20210224,8,0
20210224,9,0
20210224,10,0
20210224,11,0
20210224,12,0
20210224,13,0
20210224,14,0
20210224,15,0
20210224,16,0
20210224,17,0
20210224,18,0
20210224,19,0
20210224,20,0
20210224,21,0
20210224,22,0
20210224,23,0
20210224,24,0
20210225,1,0
20210225,2,0
20210225,3,0.0*
20210225,4,0.5
20210225,5,0
20210225,6,0
20210225,7,0
20210225,8,3
20210225,9,0
20210225,10,0
20210225,11,0
20210225,12,0
20210225,13,0
20210225,14,0
20210225,15,0
20210225,16,0
20210225,17,0
20210225,18,0
20210225,19,0
20210225,20,0
20210225,21,0
20210225,22,0
20210225,23,0
20210225,24,0
20210226,1,0
20210226,2,0
20210226,3,0
20210226,4,0
20210226,5,2
20210226,6,0.5
20210226,7,0
20210226,8,0.0*
20210226,9,0
20210226,10,0
20210226,11,0
20210226,12,0
20210226,13,0
20210226,14,0
20210226,15,0
20210226,16,0
20210226,17,0
20210226,18,0
20210226,19,0
20210226,20,0
20210226,21,4
20210226,22,2.5
20210226,23,0
20210226,24,1
20210227,1,1.5
20210227,2,0.5
20210227,3,0
20210227,4,0
20210227,5,0
20210227,6,0
20210227,7,5
20210227,8,0
20210227,9,0
20210227,10,0
20210227,11,0
20210227,12,0
20210227,13,0
20210227,14,0
20210227,15,0
20210227,16,0
20210227,17,0
20210227,18,0
20210227,19,0
20210227,20,0
20210227,21,0
20210227,22,0
20210227,23,0
20210227,24,0
20210228,1,0
20210228,2,0.5
20210228,3,0
20210228,4,0
20210228,5,0
20210228,6,0
20210228,7,0
20210228,8,0
20210228,9,0
20210228,10,0
20210228,11,0
20210228,12,0
20210228,13,0
20210228,14,0
20210228,15,0
20210228,16,0
20210228,17,0
20210228,18,0
20210228,19,0
20210228,20,0
20210228,21,0
20210228,22,0
20210228,23,0
20210228,24,0
20210301,1,0
20210301,2,0
20210301,3,0
20210301,4,0
20210301,5,0
20210301,6,0
20210301,7,0
20210301,8,0.0*
20210301,9,0
20210301,10,0
20210301,11,0
20210301,12,0
20210301,13,0
20210301,14,0
20210301,15,0
20210301,16,0
20210301,17,0
20210301,18,0
20210301,19,0
20210301,20,0
20210301,21,0
20210301,22,0
20210301,23,0
20210301,24,0
20210302,1,0
20210302,2,0
20210302,3,0
20210302,4,0
20210302,5,0
20210302,6,0
20210302,7,0
20210302,8,0
20210302,9,0
20210302,10,0
20210302,11,0
20210302,12,0
20210302,13,0
20210302,14,0
20210302,15,0
20210302,16,0
20210302,17,0
20210302,18,0
20210302,19,0
20210302,20,0
20210302,21,0
20210302,22,0
20210302,23,0.5
20210302,24,0.5
20210303,1,0
20210303,2,0.5
20210303,3,0
20210303,4,0
20210303,5,0
20210303,6,0
20210303,7,0
20210303,8,0
20210303,9,0
20210303,10,0
20210303,11,0
20210303,12,0
20210303,13,0
20210303,14,0
20210303,15,0
20210303,16,0
20210303,17,0
20210303,18,0
20210303,19,0
20210303,20,0
20210303,21,0
20210303,22,0
20210303,23,0
20210303,24,0
20210304,1,0
20210304,2,0.0*
20210304,3,0
20210304,4,0
20210304,5,0
20210304,6,0
20210304,7,0
20210304,8,0
20210304,9,0.5
20210304,10,0
20210304,11,0
20210304,12,0
20210304,13,0.5
20210304,14,0.5
20210304,15,0.5
20210304,16,0.5
20210304,17,0
20210304,18,0
20210304,19,0
20210304,20,0
20210304,21,0
20210304,22,0
20210304,23,0
20210304,24,0
20210305,1,0
20210305,2,0
20210305,3,0
20210305,4,0
20210305,5,0
20210305,6,0
20210305,7,0
20210305,8,0
20210305,9,0.0*
20210305,10,0
20210305,11,0
20210305,12,0.5
20210305,13,0
20210305,14,0
20210305,15,0
20210305,16,0
20210305,17,0
20210305,18,0
20210305,19,0
20210305,20,0
20210305,21,0
20210305,22,0
20210305,23,0
20210305,24,0
20210306,1,0
20210306,2,0
20210306,3,0
20210306,4,0
20210306,5,0
20210306,6,0
20210306,7,0
20210306,8,0
20210306,9,0.5
20210306,10,0
20210306,11,0
20210306,12,0
20210306,13,1
20210306,14,0
20210306,15,0
20210306,16,0
20210306,17,0
20210306,18,6.5
20210306,19,0
20210306,20,0
20210306,21,0
20210306,22,0
20210306,23,0
20210306,24,0
20210307,1,0
20210307,2,0
20210307,3,0
20210307,4,0
20210307,5,0
20210307,6,0
20210307,7,0
20210307,8,0
20210307,9,0
20210307,10,0
20210307,11,0.5
20210307,12,0
20210307,13,0
20210307,14,0
20210307,15,0
20210307,16,0
20210307,17,0
20210307,18,0
20210307,19,0
20210307,20,0
20210307,21,0
20210307,22,0
20210307,23,0
20210307,24,0
20210308,1,0
20210308,2,0.5
20210308,3,1
20210308,4,0.5
20210308,5,0
20210308,6,0.5
20210308,7,0
20210308,8,0
20210308,9,0
20210308,10,0
20210308,11,0
20210308,12,0
20210308,13,0
20210308,14,0
20210308,15,0
20210308,16,0
20210308,17,0
20210308,18,0
20210308,19,0
20210308,20,0
20210308,21,0
20210308,22,0
20210308,23,0
20210308,24,0
20210309,1,0
20210309,2,0
20210309,3,0
20210309,4,0
20210309,5,0
20210309,6,0
20210309,7,0
20210309,8,0
20210309,9,0
20210309,10,0
20210309,11,0
20210309,12,0
20210309,13,0
20210309,14,0
20210309,15,0
20210309,16,0
20210309,17,0
20210309,18,0
20210309,19,0
20210309,20,0
20210309,21,0
20210309,22,0
20210309,23,0
20210309,24,0
20210310,1,0
20210310,2,0
20210310,3,0
20210310,4,0
20210310,5,0
20210310,6,0
20210310,7,0
20210310,8,0
20210310,9,0
20210310,10,0
20210310,11,0
20210310,12,0
20210310,13,0
20210310,14,0
20210310,15,0
20210310,16,0
20210310,17,0
20210310,18,0
20210310,19,0
20210310,20,0
20210310,21,0
20210310,22,0
20210310,23,0
20210310,24,0
20210311,1,0
20210311,2,0
20210311,3,0
20210311,4,0
20210311,5,0
20210311,6,0
20210311,7,0
20210311,8,0
20210311,9,0
20210311,10,0
20210311,11,0
20210311,12,0
20210311,13,0
20210311,14,0
20210311,15,0
20210311,16,0
20210311,17,0
20210311,18,0
20210311,19,0
20210311,20,0
20210311,21,0
20210311,22,0
20210311,23,0
20210311,24,0
20210312,1,0
20210312,2,0
20210312,3,0
20210312,4,0
20210312,5,0
20210312,6,0
20210312,7,0
20210312,8,0
20210312,9,0
20210312,10,0
20210312,11,0
20210312,12,0
20210312,13,0
20210312,14,0
20210312,15,0
20210312,16,0
20210312,17,0
20210312,18,0
20210312,19,0
20210312,20,0
20210312,21,0
20210312,22,0
20210312,23,0
20210312,24,0
20210313,1,0
20210313,2,0
20210313,3,0
20210313,4,0
20210313,5,0
20210313,6,0
20210313,7,0
20210313,8,0
20210313,9,0
20210313,10,0
20210313,11,0
20210313,12,0
20210313,13,0
20210313,14,0
20210313,15,0
20210313,16,0
20210313,17,0
20210313,18,0
20210313,19,0
20210313,20,0
20210313,21,0
20210313,22,0
20210313,23,0
20210313,24,0
20210314,1,0
20210314,2,0
20210314,3,0
20210314,4,0
20210314,5,0
20210314,6,0
20210314,7,0.0*
20210314,8,0
20210314,9,0
20210314,10,0
20210314,11,0
20210314,12,0
20210314,13,0
20210314,14,0
20210314,15,0
20210314,16,0
20210314,17,0
20210314,18,0
20210314,19,0
20210314,20,0
20210314,21,0
20210314,22,0
20210314,23,0
20210314,24,0
20210315,1,0
20210315,2,0
20210315,3,0
20210315,4,0
20210315,5,0
20210315,6,0
20210315,7,0
20210315,8,0
20210315,9,0
20210315,10,0
20210315,11,0
20210315,12,0
20210315,13,0
20210315,14,0
20210315,15,0
20210315,16,0
20210315,17,0
20210315,18,0
20210315,19,0
20210315,20,0
20210315,21,0
20210315,22,0
20210315,23,0
20210315,24,0
20210316,1,0
20210316,2,0
20210316,3,0
20210316,4,0
20210316,5,0
20210316,6,0
20210316,7,0
20210316,8,0
20210316,9,0
20210316,10,0
20210316,11,0
20210316,12,0
20210316,13,0
20210316,14,0
20210316,15,0
20210316,16,0
20210316,17,0
20210316,18,0
20210316,19,0
20210316,20,0
20210316,21,0
20210316,22,0
20210316,23,0
20210316,24,0
20210317,1,0
20210317,2,0
20210317,3,0
20210317,4,0
20210317,5,0
20210317,6,0
20210317,7,0
